Reward Function,Implementation Shortfall
custom_penalty,1779768.3834690377
custom_penalty,1844854.616592206
custom_penalty,1708391.3458945528
custom_penalty,1792881.7564434707
custom_penalty,1821989.2647228986
custom_penalty,1650702.87482097
custom_penalty,1741806.7759335414
custom_penalty,2012443.2018517777
custom_penalty,1965830.8698235005
custom_penalty,2019501.06966611
custom_penalty,1819216.7471893653
custom_penalty,1774456.8781888187
custom_penalty,1679262.198651038
custom_penalty,1617208.0263329595
custom_penalty,1984906.9453927726
custom_penalty,2098454.573376134
custom_penalty,1869976.8647679538
custom_penalty,1782410.4905253872
custom_penalty,2024007.0342719033
custom_penalty,1981008.3471220136
custom_penalty,2029218.4331136271
custom_penalty,1715797.4601595774
custom_penalty,2097778.4485000893
custom_penalty,1980607.9372606054
custom_penalty,1803274.0920288041
custom_penalty,1900186.3822100908
custom_penalty,1814819.506723322
custom_penalty,1965479.7508591637
custom_penalty,1699002.4461532533
custom_penalty,1906008.7787708119
custom_penalty,1850790.2559008822
custom_penalty,1929649.706702806
custom_penalty,1857473.3075271472
custom_penalty,1837990.2338295802
custom_penalty,1831335.1669873446
custom_penalty,1811495.4371057302
custom_penalty,1974900.7482360005
custom_penalty,1913888.1984988526
custom_penalty,2011878.563536398
custom_penalty,1905565.3185110241
custom_penalty,1955656.0883784965
custom_penalty,1829426.5907168537
custom_penalty,2122157.8726281226
custom_penalty,1960800.6475500315
custom_penalty,2016634.9944094643
custom_penalty,1984521.8426084667
custom_penalty,1796016.1126387864
custom_penalty,1997062.0885456875
custom_penalty,2053202.1268293336
custom_penalty,1955385.7748842463
custom_penalty,2015202.1179264113
custom_penalty,1845440.114337653
custom_penalty,1873597.6232727915
custom_penalty,1979534.7387967408
custom_penalty,2068157.7896872237
custom_penalty,2142043.199195273
custom_penalty,1900243.8966408372
custom_penalty,2212998.6200042516
custom_penalty,1863511.3255288303
custom_penalty,1784886.9541357756
custom_penalty,2072039.1263979524
custom_penalty,2052226.1943776011
custom_penalty,2132367.3711007237
custom_penalty,2196053.141613446
custom_penalty,1870334.4467100203
custom_penalty,1853335.3807832599
custom_penalty,1950299.420562528
custom_penalty,1977005.0767436326
custom_penalty,1875585.4261442944
custom_penalty,1859705.444194816
custom_penalty,1957798.5908123404
custom_penalty,2018856.4102640823
custom_penalty,1967706.2281394228
custom_penalty,1876096.281983994
custom_penalty,1961002.7298027575
custom_penalty,1887159.8474138156
custom_penalty,1821388.228084907
custom_penalty,1972896.2109177709
custom_penalty,2025199.8257558495
custom_penalty,1915344.6691953167
custom_penalty,2066685.9116347507
custom_penalty,2115711.9333964214
custom_penalty,2004727.2846002951
custom_penalty,2081651.302232951
custom_penalty,1767725.1911925822
custom_penalty,1927337.4494075552
custom_penalty,1890585.1894190013
custom_penalty,1930435.5907548442
custom_penalty,1986172.3032062873
custom_penalty,1899175.7038721293
custom_penalty,2073123.8997932598
custom_penalty,2196909.1596034914
custom_penalty,2134699.5158229396
custom_penalty,1953503.382821031
custom_penalty,1988656.048051633
custom_penalty,1882533.5366916955
custom_penalty,1956053.9074691385
custom_penalty,1783524.431945026
custom_penalty,1974285.5700928494
custom_penalty,2026940.734661959
custom_penalty,1935594.9893385842
custom_penalty,1918287.6294736788
custom_penalty,1903534.7628636658
custom_penalty,2021908.4896394834
custom_penalty,1795678.437600568
custom_penalty,1934712.4398930073
custom_penalty,1885512.5036519468
custom_penalty,1882476.8349400908
custom_penalty,1924077.1377380043
custom_penalty,2077198.5077442452
custom_penalty,1851146.8171734884
custom_penalty,2012873.2685899064
custom_penalty,1815906.2662274465
custom_penalty,1819646.2008290514
custom_penalty,1904063.4170011207
custom_penalty,2093737.913546428
custom_penalty,2058705.472770825
custom_penalty,1780219.1770043075
custom_penalty,1921774.121656984
custom_penalty,1839477.990769349
custom_penalty,2047810.4831811413
custom_penalty,2099824.8053770214
custom_penalty,1776305.1283788234
custom_penalty,1929763.6820493713
custom_penalty,2095070.709560968
custom_penalty,1985217.160836026
custom_penalty,1767102.677148141
custom_penalty,1826523.877315268
custom_penalty,1961923.7004132196
custom_penalty,1933020.397151798
custom_penalty,1887607.3476505578
custom_penalty,1911440.998619832
custom_penalty,2041044.1541014984
custom_penalty,1982195.3878479004
custom_penalty,1822750.07530199
custom_penalty,1997063.5996064618
custom_penalty,2079207.1651832536
custom_penalty,2078974.2291136384
custom_penalty,1812824.2840926945
custom_penalty,1837246.0448792055
custom_penalty,2118041.217237465
custom_penalty,2100876.395230606
custom_penalty,2164862.3703522235
custom_penalty,1990410.9408456683
custom_penalty,2134542.5481825396
custom_penalty,1829412.2042742223
custom_penalty,1829175.7311384305
custom_penalty,1999778.8134041876
custom_penalty,1991523.6061461642
custom_penalty,1941918.3947506994
custom_penalty,2100303.047151245
custom_penalty,1953256.3270933554
custom_penalty,2183175.079872526
custom_penalty,1732550.2189824432
custom_penalty,1895377.5885295868
custom_penalty,1937038.017791681
custom_penalty,1891588.6727904081
custom_penalty,2095785.9417265877
custom_penalty,1946976.9818475917
custom_penalty,1852082.024598822
custom_penalty,1981262.020502098
custom_penalty,2104367.743482411
custom_penalty,2167681.808275573
custom_penalty,1899125.3242510557
custom_penalty,2188590.0110942125
custom_penalty,1881323.904269591
custom_penalty,2100825.707945496
custom_penalty,1953975.5768892989
custom_penalty,1975746.4360586181
custom_penalty,2093926.132743366
custom_penalty,2173844.119137533
custom_penalty,2031059.3916112557
custom_penalty,2102789.700675525
custom_penalty,2168289.302566357
custom_penalty,1984462.819846265
custom_penalty,1820992.6217886508
custom_penalty,2095966.2265685573
custom_penalty,2049411.4374970421
custom_penalty,1914929.968540445
custom_penalty,2134691.3405085504
custom_penalty,1868559.25151442
custom_penalty,2142203.5169319436
custom_penalty,1848053.0990610644
custom_penalty,1963560.755314529
custom_penalty,2013478.842368327
custom_penalty,2013399.698491104
custom_penalty,1877704.9938594177
custom_penalty,2036259.199818693
custom_penalty,2136145.119371854
custom_penalty,2043367.2036942318
custom_penalty,1864927.7719721496
custom_penalty,2165360.2003495097
custom_penalty,1760314.4724410772
custom_penalty,2110529.896530345
custom_penalty,2014414.003898859
custom_penalty,1924254.5998724103
custom_penalty,2071610.4536795616
custom_penalty,1967265.6858723015
custom_penalty,2036166.7695249543
custom_penalty,1891324.4484860152
custom_penalty,1962080.5902599692
custom_penalty,1985669.6473194957
custom_penalty,1885053.0155113935
custom_penalty,2090359.508122176
custom_penalty,2225112.4809704646
custom_penalty,1733506.4677199945
custom_penalty,1945407.2427520305
custom_penalty,1977163.8953713328
custom_penalty,2129534.789252855
custom_penalty,1878685.1291635558
custom_penalty,2077054.6675669774
custom_penalty,1993938.9051992595
custom_penalty,2132144.257055275
custom_penalty,2254734.3815689534
custom_penalty,1835818.2905341536
custom_penalty,1977778.7076761052
custom_penalty,2211323.939934127
custom_penalty,2156588.352076657
custom_penalty,2200883.536312051
custom_penalty,2186999.7979594097
custom_penalty,2084960.632159628
custom_penalty,2183512.080201775
custom_penalty,2196904.4731846973
custom_penalty,2192109.8273571804
custom_penalty,2173398.1872073635
custom_penalty,2174395.6717093736
custom_penalty,2122349.835202828
custom_penalty,2050952.7371321395
custom_penalty,1997110.7908511832
custom_penalty,1963120.9385459349
custom_penalty,2180151.316404715
custom_penalty,1889304.2638548315
custom_penalty,1886842.731497988
custom_penalty,1999375.6743350625
custom_penalty,2096094.769719541
custom_penalty,2161256.0521527305
custom_penalty,1995880.6734358668
custom_penalty,1993600.2085355073
custom_penalty,2187854.73200503
custom_penalty,1902420.4413858727
custom_penalty,1896015.8436310366
custom_penalty,2221477.372732289
custom_penalty,2091660.2330395952
custom_penalty,1873607.9556332603
custom_penalty,2151999.023492597
custom_penalty,2267791.823164195
custom_penalty,2025896.1299136207
custom_penalty,2074842.4868918434
custom_penalty,1912932.3939544782
custom_penalty,2182422.695103079
custom_penalty,2038740.746325232
custom_penalty,1971323.3215449527
custom_penalty,1878098.5404864997
custom_penalty,2229843.0063246563
custom_penalty,2184456.5350596085
custom_penalty,1930812.8976338133
custom_penalty,2169042.799296044
custom_penalty,2141237.406014152
custom_penalty,2147987.2850434706
custom_penalty,2152448.179807976
custom_penalty,2015146.5337313637
custom_penalty,2045895.1157293916
custom_penalty,2026543.408547528
custom_penalty,2164036.3944145814
custom_penalty,2134814.5970856026
custom_penalty,1821261.4523632154
custom_penalty,2151602.9852062836
custom_penalty,2075365.8803228736
custom_penalty,1880797.9087875336
custom_penalty,2272309.0926362425
custom_penalty,2149705.282663159
custom_penalty,1989383.721658975
custom_penalty,2038009.2110061273
custom_penalty,2122278.087609783
custom_penalty,1879873.216636382
custom_penalty,2169684.6769425273
custom_penalty,2195825.0031633377
custom_penalty,2204016.416221179
custom_penalty,2058414.0629680082
custom_penalty,1974023.56179633
custom_penalty,1840940.8241099194
custom_penalty,2019957.4278461933
custom_penalty,1920197.2131941468
custom_penalty,1987305.7126424462
custom_penalty,2142327.719495043
custom_penalty,2035535.7031358108
custom_penalty,1887265.2155865282
custom_penalty,2200098.80588004
custom_penalty,2136628.4686058313
custom_penalty,1964158.2118777856
custom_penalty,2020854.0031166151
custom_penalty,2142110.775642559
custom_penalty,2046405.3676561415
custom_penalty,1989520.0799855068
custom_penalty,2073404.9319025576
custom_penalty,2066510.5426674858
custom_penalty,1959154.5104118213
custom_penalty,2159185.331934713
custom_penalty,1913497.5558739677
custom_penalty,1938639.8997661471
custom_penalty,2162636.634050064
custom_penalty,2295128.383976802
custom_penalty,1899247.0385181457
custom_penalty,2231723.8450729474
custom_penalty,2168270.358910322
custom_penalty,2171445.4847870767
custom_penalty,2069283.0074578747
custom_penalty,2081163.2419674546
custom_penalty,2248613.521083452
custom_penalty,2200607.616950929
custom_penalty,2181022.303833097
custom_penalty,2127507.154965803
custom_penalty,2059064.478167072
custom_penalty,2186083.6525651813
custom_penalty,2125608.596086882
custom_penalty,2033326.9712783247
custom_penalty,1866631.2274566516
custom_penalty,2055804.4156301245
custom_penalty,1929674.6631257534
custom_penalty,1984848.9240282103
custom_penalty,2131765.0185639337
custom_penalty,1990191.0714456365
custom_penalty,2064257.3587714955
custom_penalty,1950594.6666113064
custom_penalty,2162859.6869240105
custom_penalty,1998930.934151508
custom_penalty,1976178.513707988
custom_penalty,2088385.2656279579
custom_penalty,1899403.8207536638
custom_penalty,2192620.633238122
custom_penalty,2117598.099337764
custom_penalty,1943905.639839545
custom_penalty,2157193.634936042
custom_penalty,2044711.8569702804
custom_penalty,2194681.2622682005
custom_penalty,1872175.4655389786
custom_penalty,2020467.0306193307
custom_penalty,2065645.4392267317
custom_penalty,1972113.6130579486
custom_penalty,2082545.2572120875
custom_penalty,1995368.1198948994
custom_penalty,2032885.169655934
custom_penalty,1917318.5788402855
custom_penalty,2013047.4419848323
custom_penalty,1862200.4842678607
custom_penalty,2110174.975913085
custom_penalty,1992087.2147643343
custom_penalty,2245285.5177497417
custom_penalty,2002330.0427495018
custom_penalty,2040598.2770452052
custom_penalty,1977045.3868182376
custom_penalty,1951822.2846009284
custom_penalty,1777920.5144370347
custom_penalty,1970516.0515811518
custom_penalty,1851968.7902524024
custom_penalty,2020127.2868916467
custom_penalty,2154937.647288874
custom_penalty,1791856.1826172695
custom_penalty,2027361.4284941852
custom_penalty,2111138.7410682216
custom_penalty,1879791.61690671
custom_penalty,1736511.1875755116
custom_penalty,1843787.1574387774
custom_penalty,2248362.0950055495
custom_penalty,1931213.367125444
custom_penalty,2058402.4879276305
custom_penalty,2187652.009560056
custom_penalty,2105489.44341588
custom_penalty,2223540.464915924
custom_penalty,1988054.6529193893
custom_penalty,2100870.6114766225
custom_penalty,1877017.4161357433
custom_penalty,2059807.7847829014
custom_penalty,2101469.903007798
custom_penalty,1865856.3980805501
custom_penalty,2203106.0505403504
custom_penalty,2108507.921108611
custom_penalty,1805997.2609557062
custom_penalty,1780510.6481030136
custom_penalty,2151044.301892221
custom_penalty,2110284.619659126
custom_penalty,1899524.667672217
custom_penalty,2037919.9588229954
custom_penalty,1957768.540418461
custom_penalty,1982986.0142972544
custom_penalty,1902595.9700272307
custom_penalty,2028824.965787746
custom_penalty,1829998.8446734026
custom_penalty,1895528.316951789
custom_penalty,1791154.5980483666
custom_penalty,1980449.8442198634
custom_penalty,1832085.011317253
custom_penalty,2074681.4641169459
custom_penalty,2230307.4229075983
custom_penalty,2003086.341947697
custom_penalty,1855210.1204444692
custom_penalty,1958897.1267295182
custom_penalty,1928244.5500708297
custom_penalty,2146809.745303586
custom_penalty,2173672.7251032814
custom_penalty,1997117.8271288797
custom_penalty,2227614.4600522593
custom_penalty,2006356.3745302483
custom_penalty,1933234.707880564
custom_penalty,2202624.121167518
custom_penalty,1720566.8244900703
custom_penalty,1919762.8364661857
custom_penalty,1909730.0655669495
custom_penalty,1962046.277929373
custom_penalty,2038523.7447168082
custom_penalty,2074927.8497295007
custom_penalty,2057612.9968552813
custom_penalty,2066451.2513373494
custom_penalty,1995365.3837146088
custom_penalty,1838091.4038761929
custom_penalty,2180593.3321635053
custom_penalty,2159136.26188422
custom_penalty,1982165.787043713
custom_penalty,2067354.4513100162
custom_penalty,1861821.76419463
custom_penalty,2054583.9220197871
custom_penalty,1877262.7685493082
custom_penalty,2074450.5135049894
custom_penalty,1741918.8524017558
custom_penalty,1977337.101996392
custom_penalty,2133741.714117445
custom_penalty,1810396.1447589174
custom_penalty,2079131.3136092126
custom_penalty,1963398.8491776064
custom_penalty,1892661.3996725306
custom_penalty,1892318.1302206442
custom_penalty,1907293.066759169
custom_penalty,1952545.8129978776
custom_penalty,1896936.4317934588
custom_penalty,1914977.5074468032
custom_penalty,1858592.6476563662
custom_penalty,1814318.595887825
custom_penalty,2000429.005138427
custom_penalty,1933703.9794495031
custom_penalty,1928234.6511833817
custom_penalty,1987439.4890314043
custom_penalty,2109628.98973573
custom_penalty,2164938.6204847246
custom_penalty,1913918.4488982335
custom_penalty,1843589.3251868933
custom_penalty,1990676.2469357252
custom_penalty,1725379.4763743877
custom_penalty,1826267.756307736
custom_penalty,2220581.56619329
custom_penalty,2114866.0019967407
custom_penalty,1952305.6698444486
custom_penalty,1949532.286968857
custom_penalty,1818597.7249397784
custom_penalty,2023011.347152561
custom_penalty,1848580.8133144975
custom_penalty,1866100.3063220307
custom_penalty,2085530.8352644518
custom_penalty,2095527.7401119843
custom_penalty,2200213.1801394224
custom_penalty,1899254.4496125504
custom_penalty,2050543.181662351
custom_penalty,1805584.913762845
custom_penalty,2108228.292889394
custom_penalty,2110601.893284917
custom_penalty,2015612.1986620873
custom_penalty,2040429.169645898
custom_penalty,1910290.787959747
custom_penalty,2039221.104342036
custom_penalty,2012607.6430187374
custom_penalty,1975732.2780135348
custom_penalty,2078870.6705222502
custom_penalty,2116496.896081038
custom_penalty,1959463.3338839114
custom_penalty,2080730.8009778038
custom_penalty,2083280.101707764
custom_penalty,2038852.6255062148
custom_penalty,2083590.000832826
custom_penalty,2038167.6871131435
custom_penalty,1935540.5296619162
custom_penalty,1930295.4152847752
custom_penalty,2158508.067718476
custom_penalty,1794670.316163592
custom_penalty,2053567.1602305174
custom_penalty,1938284.8633411005
custom_penalty,2130676.7029896975
custom_penalty,1992389.4493539408
custom_penalty,2110463.921697013
custom_penalty,2130452.502641611
custom_penalty,1882105.3712164164
custom_penalty,2031251.6666056737
custom_penalty,2109518.6561592
custom_penalty,2105524.9808572903
custom_penalty,1850582.1481899098
custom_penalty,2133569.383776948
custom_penalty,2083303.0583457053
custom_penalty,2039730.8786488995
custom_penalty,2005083.329175055
custom_penalty,2114000.571796596
custom_penalty,2188112.632532932
custom_penalty,1839061.8925338686
custom_penalty,1907429.4355501905
custom_penalty,2061810.3885854706
custom_penalty,1978002.726590164
custom_penalty,1871547.1115405113
custom_penalty,1623775.7927733734
custom_penalty,1591708.8636278883
custom_penalty,1775266.1932849959
custom_penalty,1935568.1617292985
custom_penalty,1945711.4313762486
custom_penalty,1926410.7299843878
custom_penalty,2152566.3698829412
custom_penalty,1994829.1028853655
custom_penalty,1838376.577797316
custom_penalty,2094380.2439387515
custom_penalty,1915319.1118269786
custom_penalty,1970005.240375936
custom_penalty,2055166.784613572
custom_penalty,1854028.0887622833
custom_penalty,2154710.240180023
custom_penalty,1715273.0993604362
custom_penalty,2042704.6957339197
custom_penalty,2153471.707616344
custom_penalty,1724110.455346167
custom_penalty,1695658.9359689653
custom_penalty,2103085.386441149
custom_penalty,1992175.672749795
custom_penalty,1922593.9416431263
custom_penalty,1822505.9719332978
custom_penalty,1979132.1622936726
custom_penalty,1958871.2337823287
custom_penalty,1788203.7857488245
custom_penalty,2029304.8639799654
custom_penalty,1811274.0028800294
custom_penalty,1930115.540443875
custom_penalty,2086461.8118555099
custom_penalty,1992509.612798065
custom_penalty,2043302.5196814314
custom_penalty,2153357.8715493456
custom_penalty,1819165.6819194704
custom_penalty,1781367.0858061314
custom_penalty,2095438.328452699
custom_penalty,2101848.925285913
custom_penalty,1951538.7478977367
custom_penalty,1828747.4028502703
custom_penalty,2039574.0142562836
custom_penalty,1977179.184766896
custom_penalty,1894160.143872857
custom_penalty,1873832.2002572194
custom_penalty,1665268.129561685
custom_penalty,1723766.4914495945
custom_penalty,1883314.6124524027
custom_penalty,2030456.252632521
custom_penalty,1622271.556814231
custom_penalty,2029453.4250685498
custom_penalty,1995378.259851165
custom_penalty,2035294.2662157267
custom_penalty,2098801.3139202744
custom_penalty,1986691.3719944581
custom_penalty,2078637.3297768608
custom_penalty,1950361.1840165257
custom_penalty,1760271.4449861348
custom_penalty,1994808.7413251027
custom_penalty,2003937.5940726325
custom_penalty,1763717.8030305803
custom_penalty,1900033.0519005582
custom_penalty,1906228.8578334972
custom_penalty,1908962.153483145
custom_penalty,1684448.7890057936
custom_penalty,1803490.6885534227
custom_penalty,1838844.5545077696
custom_penalty,1793284.525047861
custom_penalty,1962920.3625519425
custom_penalty,2067097.5845201463
custom_penalty,1576190.6836254299
custom_penalty,1962379.2675489709
custom_penalty,2043609.0693067834
custom_penalty,1879287.124668695
custom_penalty,1978141.7228962258
custom_penalty,1905006.083154492
custom_penalty,1986683.1994469166
custom_penalty,1907424.7691776976
custom_penalty,2207910.357497953
custom_penalty,1800689.7060371563
custom_penalty,1968625.5174119473
custom_penalty,2049162.6236684844
custom_penalty,1939528.7747993171
custom_penalty,1985902.0772389248
custom_penalty,2107632.891587749
custom_penalty,1887196.7505091578
custom_penalty,2006253.9046714306
custom_penalty,2159913.125979364
custom_penalty,2038950.1655238047
custom_penalty,1893722.5738305897
custom_penalty,1982245.5621722862
custom_penalty,1955343.7977297008
custom_penalty,2038092.5398155898
custom_penalty,2164650.479912035
custom_penalty,1850265.5556487963
custom_penalty,2082449.9623256102
custom_penalty,1976764.088428691
custom_penalty,1974693.1618749574
custom_penalty,2117480.4331644475
custom_penalty,2072756.169043988
custom_penalty,2037544.013732694
custom_penalty,2115303.301014632
custom_penalty,1795280.0297589004
custom_penalty,2011864.6638375893
custom_penalty,2088118.2590185031
custom_penalty,2146044.4181639776
custom_penalty,2010345.0253242552
custom_penalty,1795485.1885965914
custom_penalty,1944108.743327789
custom_penalty,1920425.061787732
custom_penalty,1863785.0006520078
custom_penalty,1795350.012102075
custom_penalty,1887479.3874680176
custom_penalty,2080514.3855365217
custom_penalty,1994613.8237782046
custom_penalty,1776965.0759547278
custom_penalty,2067846.9354899973
custom_penalty,1878897.839930907
custom_penalty,1791381.8613019139
custom_penalty,1800790.3986902013
custom_penalty,2264954.28776291
custom_penalty,2045276.1068249717
custom_penalty,2083353.836949408
custom_penalty,2155600.7823488265
custom_penalty,2056583.0263040513
custom_penalty,2134683.0184804276
custom_penalty,2154629.826113768
custom_penalty,1943337.824684307
custom_penalty,1910613.8064846843
custom_penalty,2134243.2389731407
custom_penalty,1951977.155496128
custom_penalty,2217235.7747102156
custom_penalty,2039470.761950992
custom_penalty,2196725.3650802746
custom_penalty,2056216.1740257442
custom_penalty,2110244.1085102707
custom_penalty,1753907.608156696
custom_penalty,2145404.7259660587
custom_penalty,2070180.0153263211
custom_penalty,2159958.4155195504
custom_penalty,2163858.3290451393
custom_penalty,1823132.1000265926
custom_penalty,2073710.7618125603
custom_penalty,1922113.4725639299
custom_penalty,2184639.127696313
custom_penalty,2039870.4408690408
custom_penalty,2099657.37912561
custom_penalty,2010216.200261131
custom_penalty,1897891.9002586678
custom_penalty,1961029.1920527145
custom_penalty,1901787.7817796543
custom_penalty,1865322.7884459645
custom_penalty,2160976.438311018
custom_penalty,2027083.308216855
custom_penalty,1883058.1310571507
custom_penalty,2135799.47427167
custom_penalty,2084304.591317132
custom_penalty,2247962.1571342126
custom_penalty,2128530.47954008
custom_penalty,2250925.4927329943
custom_penalty,2059272.5117766187
custom_penalty,2287296.392310612
custom_penalty,2230042.3391499966
custom_penalty,2109080.461113259
custom_penalty,1946576.6384960338
custom_penalty,2161689.348947659
custom_penalty,2020787.4776475355
custom_penalty,2161148.6309059635
custom_penalty,2093579.7788755074
custom_penalty,1868903.6167747527
custom_penalty,2083298.6017544344
custom_penalty,1913335.8100319803
custom_penalty,2109994.866382174
custom_penalty,1816147.5810360834
custom_penalty,2086800.7500933334
custom_penalty,1798228.206210725
custom_penalty,2015088.447462067
custom_penalty,1943869.2361460999
custom_penalty,2151799.1608738825
custom_penalty,1891258.1724919528
custom_penalty,1948551.0939908251
custom_penalty,2057620.4077112079
custom_penalty,1899469.229698889
custom_penalty,1846899.219772406
custom_penalty,1944268.8190190345
custom_penalty,2013159.4350571558
custom_penalty,1863577.7700446397
custom_penalty,2103986.544530213
custom_penalty,1870282.1044686437
custom_penalty,1910034.4553102478
custom_penalty,1865977.6213342622
custom_penalty,2084111.2984386906
custom_penalty,2006632.7755261362
custom_penalty,1821645.8425209448
custom_penalty,1879779.9843708575
custom_penalty,1889309.3955007344
custom_penalty,2071890.9653824568
custom_penalty,2092187.535514094
custom_penalty,2114902.622691408
custom_penalty,1893487.2733672783
custom_penalty,2028358.693298608
custom_penalty,1866902.9625416398
custom_penalty,1934476.1306374893
custom_penalty,1712799.6622230932
custom_penalty,2245815.9447180554
custom_penalty,2064028.3211767673
custom_penalty,2132958.9702882096
custom_penalty,2138040.6123100445
custom_penalty,1858844.4449464604
custom_penalty,2012913.2908873633
custom_penalty,1904880.4177865162
custom_penalty,1877451.3763393387
custom_penalty,2056704.9282476157
custom_penalty,2024299.5736685246
custom_penalty,1959859.7637680173
custom_penalty,1758425.4166406915
custom_penalty,1875854.7278046533
custom_penalty,2079355.3861180693
custom_penalty,1885609.9288409874
custom_penalty,2051670.210487783
custom_penalty,1784193.885966681
custom_penalty,1854736.0440007374
custom_penalty,1925711.7910656035
custom_penalty,1748461.9750259519
custom_penalty,1902226.1356903166
custom_penalty,2128031.0723415315
custom_penalty,1842711.831428133
custom_penalty,1967612.2332831323
custom_penalty,2214300.4964896813
custom_penalty,2084853.6382687315
custom_penalty,1987839.6281666234
custom_penalty,1888050.6868781447
custom_penalty,2117999.97336293
custom_penalty,2251366.294504665
custom_penalty,1754946.5525522009
custom_penalty,2151139.1255799457
custom_penalty,2034968.6983064637
custom_penalty,1988466.9566860795
custom_penalty,2142259.913150944
custom_penalty,2226020.898876816
custom_penalty,2232948.7821215615
custom_penalty,2223343.7616667077
custom_penalty,1967853.7378583997
custom_penalty,2101700.6694864407
custom_penalty,2015946.549988404
custom_penalty,1874180.5783017948
custom_penalty,2165673.63694755
custom_penalty,2020632.410760358
custom_penalty,2197401.216167733
custom_penalty,2202434.549834326
custom_penalty,2249343.9698355347
custom_penalty,2080329.888649337
custom_penalty,2046240.939516507
custom_penalty,1864142.6551553234
custom_penalty,2120631.0328687057
custom_penalty,1972404.338765785
custom_penalty,1985014.6243494973
custom_penalty,2043230.837450534
custom_penalty,2038053.5113782585
custom_penalty,1950043.3225032687
custom_penalty,2037842.3644977808
custom_penalty,2148889.1884061024
custom_penalty,2168748.3956028
custom_penalty,2071590.5221284106
custom_penalty,1789890.7089816183
custom_penalty,1832090.342920877
custom_penalty,1948062.1205839217
custom_penalty,1881481.986822039
custom_penalty,1786530.3233353645
custom_penalty,1784878.1155583858
custom_penalty,2034440.9308487326
custom_penalty,1888832.49024643
custom_penalty,2200983.379989609
custom_penalty,1839353.8037582561
custom_penalty,1843654.73747918
custom_penalty,1897314.5641369522
custom_penalty,2176831.940597549
custom_penalty,2004252.760633856
custom_penalty,2105380.0330383033
custom_penalty,2190035.308452092
custom_penalty,1947481.915561378
custom_penalty,2012732.3193496317
custom_penalty,2183026.124351099
custom_penalty,1894852.7044912651
custom_penalty,1995248.2465708777
custom_penalty,2017471.5878289267
custom_penalty,1948740.7538547292
custom_penalty,1783193.9665634558
custom_penalty,2127634.498371154
custom_penalty,1984460.8876905888
custom_penalty,2185559.6276157275
custom_penalty,1773933.9211670235
custom_penalty,1891371.7483129948
custom_penalty,2075513.3811398372
custom_penalty,1877081.8791928291
custom_penalty,1941737.925135687
custom_penalty,1908312.6938555986
custom_penalty,1910835.1810135767
custom_penalty,2045769.5491370559
custom_penalty,2112814.7416779175
custom_penalty,2005248.8708057627
custom_penalty,2065607.759531647
custom_penalty,2133353.3902681544
custom_penalty,2078328.3259980306
custom_penalty,2108662.293164961
custom_penalty,2001238.958204493
custom_penalty,1837782.032452695
custom_penalty,1744732.9640258178
custom_penalty,2038250.9056888372
custom_penalty,2129294.3546998054
custom_penalty,2029365.5443381965
custom_penalty,2084285.6433451772
custom_penalty,1879551.5294255614
custom_penalty,1926008.3847183883
custom_penalty,2110500.5555339605
custom_penalty,2028879.6358282268
custom_penalty,2026918.7337661535
custom_penalty,2097708.134603888
custom_penalty,1858559.76561974
custom_penalty,2238378.45112025
custom_penalty,1869729.2835032344
custom_penalty,2138807.9498907477
custom_penalty,1931127.312314935
custom_penalty,2130560.6336288527
custom_penalty,1928419.0486471802
custom_penalty,2137574.4157060757
custom_penalty,1772405.6644575
custom_penalty,1978204.2941818014
custom_penalty,2143612.8056197464
custom_penalty,1916041.8756241351
custom_penalty,1973227.9728566483
custom_penalty,1792653.733824715
custom_penalty,2119505.274415873
custom_penalty,2014828.912177287
custom_penalty,1803417.8222064078
custom_penalty,1992648.6709915847
custom_penalty,2066109.7375910133
custom_penalty,2104586.8910581917
custom_penalty,1977785.6656743884
custom_penalty,2173337.7386087924
custom_penalty,2059765.2380257994
custom_penalty,1786722.1940376088
custom_penalty,2124866.986042574
custom_penalty,1871847.6214432195
custom_penalty,1829529.9695456028
custom_penalty,2032025.1757522374
custom_penalty,1916807.0226966292
custom_penalty,2061159.7672176585
custom_penalty,2049619.6338147745
custom_penalty,1946499.0052237734
custom_penalty,2143085.183920495
custom_penalty,2075015.972793609
custom_penalty,1897708.9195344523
custom_penalty,2057221.6469408348
custom_penalty,1972538.1549044475
custom_penalty,2132104.2945577353
custom_penalty,1729464.2606961802
custom_penalty,2102166.842011161
custom_penalty,2170555.2301814854
custom_penalty,1796533.8173934296
custom_penalty,2049772.7158122659
custom_penalty,1946413.1032502577
custom_penalty,1941532.0696437731
custom_penalty,2025365.9020027965
custom_penalty,2142364.6476412266
custom_penalty,2145594.0802057013
custom_penalty,2006344.1658703238
custom_penalty,2009228.1197023913
custom_penalty,2087332.106435731
custom_penalty,1964713.9739595428
custom_penalty,1986919.690807134
custom_penalty,1967295.3440051004
custom_penalty,1921291.2780542746
custom_penalty,1871604.5709688962
custom_penalty,2222440.4102585465
custom_penalty,2100246.3803329915
custom_penalty,2050070.9974840581
custom_penalty,1898286.1552030668
custom_penalty,2063848.5395204425
custom_penalty,1908325.0209168121
custom_penalty,1915137.1705595553
custom_penalty,1942324.5854714662
custom_penalty,2014902.1514595896
custom_penalty,1944990.4157362208
custom_penalty,2199250.7856584266
custom_penalty,2083870.7528662905
custom_penalty,1976194.0307106748
